rent_date,rent_day,return_date,return_day,car_name,oiltype,num_seat,price,reserve_avail,rent_period,img_url
611,일,614,수,쏘렌토 MQ4 7인승 4WD ,디젤,7,165000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045177&fileSn=0
611,일,614,수,GV60 4WD ,전기,5,168000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842718&fileSn=0
611,일,614,수,All New G80 2.5 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554971&fileSn=0
611,일,614,수,GV70 ,전기,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842760&fileSn=0
611,일,614,수,제네시스 G80 3.3 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001877&fileSn=0
611,일,614,수,TESLA MODEL 3 ,전기,5,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000005298&fileSn=0
611,일,614,수,팰리세이드 4WD 8인승 ,디젤,8,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004660&fileSn=0
611,일,614,수,카니발 KA4 하이리무진  7인승,가솔린,7,216000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565395&fileSn=0
611,일,614,수,THE K9 3.8 ,가솔린,5,228000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004382&fileSn=0
611,일,614,수,GV80 4WD 7인승 ,디젤,7,240000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554979&fileSn=0
611,일,614,수,All New G80 ,전기,5,258000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842759&fileSn=0
611,일,614,수,G90 3.8 ,가솔린,5,294000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004103&fileSn=0
611,일,614,수,쏠라티  2.5 15인승,디젤,15,330000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004426&fileSn=0
611,일,614,수,스파크 ,가솔린,5,79200,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001864&fileSn=0
611,일,614,수,더 뉴 레이 ,가솔린,5,87300,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003146&fileSn=0
611,일,614,수,ALL NEW K3 ,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003140&fileSn=0
611,일,614,수,아반떼 AD  F/L,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004113&fileSn=0
611,일,614,수,코나 ,전기,5,96000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003682&fileSn=0
611,일,614,수,더 뉴 코나 4WD ,가솔린,5,105000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565397&fileSn=0
611,일,614,수,코나 ,가솔린,5,105000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000002143&fileSn=0
611,일,614,수,베리 뉴 티볼리 ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004657&fileSn=0
611,일,614,수,셀토스 4WD ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842689&fileSn=0
611,일,614,수,트레일 블레이저 2WD ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000566203&fileSn=0
611,일,614,수,EV6 4WD ,전기,5,132000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001564747&fileSn=0
611,일,614,수,더 마스터 쏘렌토 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004380&fileSn=0
611,일,614,수,싼타페 TM 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003151&fileSn=0
611,일,614,수,GV70 4WD ,디젤,5,262500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001210493&fileSn=0
612,월,615,목,모닝 어반 ,가솔린,5,79200,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045166&fileSn=0
612,월,615,목,스파크 ,가솔린,5,79200,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001864&fileSn=0
612,월,615,목,더 뉴 K3 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565796&fileSn=0
612,월,615,목,쏘울 부스터 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004378&fileSn=0
612,월,615,목,올 뉴 아반떼 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045167&fileSn=0
612,월,615,목,캐스퍼 ,가솔린,4,99000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219244&fileSn=0
612,월,615,목,INTERACTIVE K5 ,가솔린,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045176&fileSn=0
612,월,615,목,니로 ,전기,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000027017&fileSn=0
612,월,615,목,쏘나타 DN8 ,가솔린,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004379&fileSn=0
612,월,615,목,더 뉴 코나 4WD ,가솔린,5,105000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565397&fileSn=0
612,월,615,목,XM3 1.4 ,가솔린,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045174&fileSn=0
612,월,615,목,디 올 뉴 코나 4WD ,가솔린,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000002308432&fileSn=0
612,월,615,목,셀토스 4WD ,디젤,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045171&fileSn=0
612,월,615,목,더 뉴 카니발 11인승 ,디젤,11,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003575&fileSn=0
612,월,615,목,더 뉴 카니발 9인승 ,디젤,9,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003139&fileSn=0
612,월,615,목,아이오닉 5 4WD ,전기,5,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842716&fileSn=0
612,월,615,목,THE NEW G70 2.0 ,가솔린,5,134400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219247&fileSn=0
612,월,615,목,G70 SHOOTING BRAKE  2.0,가솔린,5,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001707217&fileSn=0
612,월,615,목,스타리아 11인승 ,디젤,11,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219252&fileSn=0
612,월,615,목,카니발 KA4 9인승 ,디젤,9,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554976&fileSn=0
612,월,615,목,K7 PREMIER  2.5,가솔린,5,140400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045181&fileSn=0
612,월,615,목,더 뉴 그랜저 2.5 ,가솔린,5,140400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045180&fileSn=0
612,월,615,목,K8 2.5 ,가솔린,5,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554962&fileSn=0
612,월,615,목,더 뉴 카니발 리무진 7인승 ,디젤,7,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000044030&fileSn=0
612,월,615,목,토레스 4WD ,가솔린,5,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001609323&fileSn=0
612,월,615,목,더 뉴 싼타페 4WD 7인승 ,디젤,7,165000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554978&fileSn=0
612,월,615,목,쏘렌토 MQ4 7인승 4WD ,디젤,7,165000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045177&fileSn=0
612,월,615,목,GV60 4WD ,전기,5,168000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842718&fileSn=0
612,월,615,목,All New G80 2.5 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554971&fileSn=0
612,월,615,목,제네시스 G80 3.3 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001877&fileSn=0
612,월,615,목,TESLA MODEL 3 ,전기,5,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000005298&fileSn=0
612,월,615,목,팰리세이드 4WD 8인승 ,디젤,8,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004660&fileSn=0
612,월,615,목,카니발 KA4 하이리무진  7인승,가솔린,7,216000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565395&fileSn=0
612,월,615,목,THE K9 3.8 ,가솔린,5,228000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004382&fileSn=0
612,월,615,목,GV80 4WD 7인승 ,디젤,7,240000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554979&fileSn=0
612,월,615,목,All New G80 ,전기,5,258000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842759&fileSn=0
612,월,615,목,G90 3.8 ,가솔린,5,294000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004103&fileSn=0
612,월,615,목,쏠라티  2.5 15인승,디젤,15,330000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004426&fileSn=0
612,월,615,목,더 뉴 레이 ,가솔린,5,87300,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003146&fileSn=0
612,월,615,목,ALL NEW K3 ,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003140&fileSn=0
612,월,615,목,아반떼 AD  F/L,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004113&fileSn=0
612,월,615,목,코나 ,전기,5,96000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003682&fileSn=0
612,월,615,목,코나 ,가솔린,5,105000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000002143&fileSn=0
612,월,615,목,베리 뉴 티볼리 ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004657&fileSn=0
612,월,615,목,셀토스 4WD ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842689&fileSn=0
612,월,615,목,트레일 블레이저 2WD ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000566203&fileSn=0
612,월,615,목,EV6 4WD ,전기,5,132000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001564747&fileSn=0
612,월,615,목,더 마스터 쏘렌토 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004380&fileSn=0
612,월,615,목,싼타페 TM 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003151&fileSn=0
612,월,615,목,GV70 ,전기,5,180000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842760&fileSn=0
612,월,615,목,GV70 4WD ,디젤,5,262500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001210493&fileSn=0
613,화,616,금,모닝 어반 ,가솔린,5,79200,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045166&fileSn=0
613,화,616,금,스파크 ,가솔린,5,79200,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001864&fileSn=0
613,화,616,금,더 뉴 K3 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565796&fileSn=0
613,화,616,금,쏘울 부스터 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004378&fileSn=0
613,화,616,금,올 뉴 아반떼 ,가솔린,5,97500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045167&fileSn=0
613,화,616,금,캐스퍼 ,가솔린,4,99000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219244&fileSn=0
613,화,616,금,INTERACTIVE K5 ,가솔린,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045176&fileSn=0
613,화,616,금,니로 ,전기,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000027017&fileSn=0
613,화,616,금,쏘나타 DN8 ,가솔린,5,102000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004379&fileSn=0
613,화,616,금,더 뉴 코나 4WD ,가솔린,5,105000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565397&fileSn=0
613,화,616,금,XM3 1.4 ,가솔린,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045174&fileSn=0
613,화,616,금,디 올 뉴 코나 4WD ,가솔린,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000002308432&fileSn=0
613,화,616,금,셀토스 4WD ,디젤,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045171&fileSn=0
613,화,616,금,트레일 블레이저 2WD ,가솔린,5,112500,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000566203&fileSn=0
613,화,616,금,더 뉴 카니발 11인승 ,디젤,11,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003575&fileSn=0
613,화,616,금,더 뉴 카니발 9인승 ,디젤,9,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003139&fileSn=0
613,화,616,금,아이오닉 5 4WD ,전기,5,132000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842716&fileSn=0
613,화,616,금,THE NEW G70 2.0 ,가솔린,5,134400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219247&fileSn=0
613,화,616,금,G70 SHOOTING BRAKE  2.0,가솔린,5,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001707217&fileSn=0
613,화,616,금,스타리아 11인승 ,디젤,11,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001219252&fileSn=0
613,화,616,금,카니발 KA4 9인승 ,디젤,9,138000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554976&fileSn=0
613,화,616,금,K7 PREMIER  2.5,가솔린,5,140400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045181&fileSn=0
613,화,616,금,더 뉴 그랜저 2.5 ,가솔린,5,140400,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045180&fileSn=0
613,화,616,금,K8 2.5 ,가솔린,5,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554962&fileSn=0
613,화,616,금,더 뉴 카니발 리무진 7인승 ,디젤,7,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000044030&fileSn=0
613,화,616,금,토레스 4WD ,가솔린,5,150000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001609323&fileSn=0
613,화,616,금,더 뉴 싼타페 4WD 7인승 ,디젤,7,165000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554978&fileSn=0
613,화,616,금,쏘렌토 MQ4 7인승 4WD ,디젤,7,165000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000045177&fileSn=0
613,화,616,금,GV60 4WD ,전기,5,168000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842718&fileSn=0
613,화,616,금,All New G80 2.5 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554971&fileSn=0
613,화,616,금,제네시스 G80 3.3 ,가솔린,5,180000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000001877&fileSn=0
613,화,616,금,TESLA MODEL 3 ,전기,5,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000005298&fileSn=0
613,화,616,금,팰리세이드 4WD 8인승 ,디젤,8,198000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004660&fileSn=0
613,화,616,금,카니발 KA4 하이리무진  7인승,가솔린,7,216000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000565395&fileSn=0
613,화,616,금,THE K9 3.8 ,가솔린,5,228000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004382&fileSn=0
613,화,616,금,GV80 4WD 7인승 ,디젤,7,240000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000554979&fileSn=0
613,화,616,금,All New G80 ,전기,5,258000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842759&fileSn=0
613,화,616,금,G90 3.8 ,가솔린,5,294000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004103&fileSn=0
613,화,616,금,쏠라티  2.5 15인승,디젤,15,330000,1,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004426&fileSn=0
613,화,616,금,더 뉴 레이 ,가솔린,5,87300,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003146&fileSn=0
613,화,616,금,ALL NEW K3 ,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003140&fileSn=0
613,화,616,금,아반떼 AD  F/L,가솔린,5,90000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004113&fileSn=0
613,화,616,금,코나 ,전기,5,96000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003682&fileSn=0
613,화,616,금,코나 ,가솔린,5,105000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000002143&fileSn=0
613,화,616,금,베리 뉴 티볼리 ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004657&fileSn=0
613,화,616,금,셀토스 4WD ,가솔린,5,112500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842689&fileSn=0
613,화,616,금,EV6 4WD ,전기,5,132000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001564747&fileSn=0
613,화,616,금,더 마스터 쏘렌토 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000004380&fileSn=0
613,화,616,금,싼타페 TM 4WD 7인승 ,디젤,7,157500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000000003151&fileSn=0
613,화,616,금,GV70 ,전기,5,180000,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001842760&fileSn=0
613,화,616,금,GV70 4WD ,디젤,5,262500,0,3박 4일,https://www.lotterentacar.net/atch/getImage.do?atchFileId=FILE0000000001210493&fileSn=0
